
0.4,1,0.7747803,0.6217041,0.578064,0.4772339,0.3669434,0.5219116,0.4779053,0.611084,0.6779175,0.4441528,0.4672241,0.5665894,0.5445557,0.5443115,0.5552368,0.4776611,0.4224243,0.5334473,0.5772095,0.4331665,0.5667114
0.4,2,0.4227295,0.5334473,0.699707,0.5452881,0.5650635,0.6672363,0.43396,0.5671387,0.4997559,0.6119385,0.5447998,0.5441895,0.4342041,0.5554199,0.5446777
0.4,3,0.4785156,0.4659424,0.4558105,0.5333252,0.411377,0.4669189,0.5335693,0.5343018,0.6552734,0.4783936,0.7438965,0.467041,0.5217285,0.5775146,0.4664307,0.3771973,0.467041,0.5780029,0.5115967,0.588501,0.5771484
0.4,4,0.6104736,0.5036621,0.4781494,0.4334717,0.5776367,0.5775146,0.4112549,0.4893799,0.4224854,0.5334473,0.4217529,0.5115967,0.4448242,0.6333008,0.4555664,0.5551758,0.5778809,0.421875,0.545166,0.3996582
