
0.1,1,0.4889526,0.4456787,0.4788208,0.5335693,0.5001221,0.5220337,0.5560303,0.4667969,0.5995483,0.489563,0.4222412,0.4711304,0.4661255,0.4892578,0.4779053,0.5546265,0.5332642,0.699646,0.6333618,0.56604,999
0.1,2,0.522522,0.6333618,0.5672607,0.7214355,0.5999756,0.4997559,0.5787354,0.4777832,0.4891357,0.5543213,0.5224609,999
0.1,3,0.5333252,0.5106201,0.5217285,0.6452637,0.5216064,0.4001465,0.7000732,0.5113525,0.5217285,0.666748,0.543457,0.7215576
0.1,4,0.5795898,0.6668701,0.6220703,0.5893555,0.5588379,0.5444336,0.6329346,0.5234375,0.7446289,0.5661621,0.5668945,0.6109619,0.4216309,0.5998535,0.5561523,0.5209961,0.6228027,0.6000977,0.5549316,0.6999512
