Proband_ID,ConditionNr,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time
0.1,0,16.70111,357.7965,1.411301,-0.1070557,116.8105
0.1,0,16.50098,357.3577,1.527025,-0.08352661,116.9105
0.1,0,16.51468,357.2107,1.56827,-0.04302979,117.0105
0.1,0,16.42741,356.7195,1.551763,-0.07785034,117.1105
0.1,0,16.1117,356.5392,1.671351,-0.005828857,117.2105
0.1,0,15.79367,356.8653,1.849631,0.03231812,117.3105
0.1,0,15.40525,357.1292,1.805689,0.01049805,117.4105
0.1,0,14.89226,357.247,1.339471,0.0005493164,117.5105
0.1,0,14.18056,357.378,1.179469,-0.002380371,117.6105
0.1,0,13.76236,357.4155,1.224488,0.002319336,117.7105
0.1,0,13.8297,357.4124,1.298877,-0.007751465,117.8105
0.1,0,13.8873,357.3932,1.277579,0.0003051758,117.9105
0.1,0,13.78715,357.3885,1.279649,0.01068115,118.0105
0.1,0,13.74381,357.3759,1.317375,-0.006225586,118.1105
0.1,0,13.85378,357.3625,1.375803,0.003631592,118.2105
0.1,0,14.01947,357.2626,1.367569,-0.00894165,118.3105
0.1,0,14.09441,357.1277,1.258415,0.008666992,118.4105
0.1,0,14.15433,356.9833,1.174713,-0.009429932,118.5105
0.1,1,0,0,0,0,331.761
0.1,1,4.607817,357.2478,0.9988943,0.006225586,331.8625
0.1,1,4.660764,357.2704,0.9720992,0.00112915,331.9625
0.1,1,4.652731,357.2425,0.9763038,-0.003295898,332.0625
0.1,1,4.736075,357.291,0.9834977,0.01586914,332.1625
0.1,1,4.931062,357.2676,0.9606063,-0.003173828,332.2625
0.1,1,5.111451,357.4073,0.9644579,0.02029419,332.3625
0.1,1,5.634072,358.5067,1.025876,0.1968079,332.4625
0.1,1,5.901255,359.6138,0.9238697,0.09439087,332.5625
0.1,1,6.263219,1.027386,0.8130253,0.05262804,332.6625
0.1,1,6.447467,3.203684,0.7208188,0.169157,332.7625
0.1,1,6.33879,7.004732,0.5899616,0.3574314,332.8625
0.1,1,6.191657,11.86871,0.3369346,0.4331741,332.9625
0.1,1,6.045878,16.67358,0.1396236,0.5169811,333.0625
0.1,1,6.517354,22.40743,0.2667092,0.6359673,333.1625
0.1,1,7.471616,28.11204,0.9457554,0.6742802,333.2625
0.1,1,7.850638,34.7183,1.830393,0.830265,333.3625
0.1,1,7.286397,42.49566,1.788113,0.8158722,333.4625
0.1,1,6.405581,48.17396,0.8783019,0.4416351,333.5625
0.1,1,5.58172,50.7887,0.2891578,0.1262779,333.6625
0.1,1,4.870688,50.86724,0.02964356,-0.1251106,333.7625
0.1,1,4.166106,48.14145,359.7458,-0.229187,333.8625
0.1,1,2.607031,39.56641,356.5573,-0.4861145,333.9625
0.1,1,1.191129,29.59813,356.3859,-0.02923584,334.0625
0.1,1,0.1209908,20.42481,357.1237,0.06469727,334.1625
0.1,1,359.6689,11.61249,358.0294,0.03833008,334.2625
0.1,1,0.3256313,2.656733,359.215,0.1547852,334.3625
0.1,1,0.8050654,354.9353,0.6734968,-0.7714539,334.4625
0.1,1,0.9770918,349.322,1.274619,-0.523407,334.5625
0.1,1,1.469715,344.294,1.260615,-0.6000366,334.6625
0.1,1,1.847946,339.0313,1.396727,-0.5942688,334.7625
0.1,1,1.967806,333.9471,1.660122,-0.548584,334.8625
0.1,1,1.957943,329.0163,1.551197,-0.5697632,334.9625
0.1,1,2.260908,323.4973,1.425892,-0.6153259,335.0625
0.1,1,3.206183,317.9672,1.642746,-0.5847778,335.1625
0.1,1,2.978879,313.2159,2.126315,-0.5513916,335.2625
0.1,1,2.48535,307.3022,2.421835,-0.7705383,335.3625
0.1,1,2.433481,299.9455,3.976397,-0.7763977,335.4625
0.1,1,2.686136,295.0945,5.245821,-0.3384705,335.5625
0.1,1,2.833408,294.0526,6.364478,0,335.6625
0.1,1,3.619454,294.1655,7.138642,-0.0328064,335.7625
0.1,1,4.225693,294.2143,7.246542,9.155273E-05,335.8625
0.1,1,4.749505,294.3515,7.27041,0.02600098,335.9625
0.1,1,4.916964,294.0425,7.197128,-0.04867554,336.0625
0.1,1,4.312636,294.0201,6.49834,0.06292725,336.1625
0.1,1,2.579402,295.6101,5.521294,0.2654419,336.2625
0.1,1,358.0278,299.7012,4.776488,-0.06436157,336.3625
0.1,1,353.3998,304.2873,4.233233,-0.01098633,336.4625
0.1,1,349.6381,308.3432,3.338287,-0.05316162,336.5625
0.1,1,346.5647,312.7624,2.548203,0.1464844,336.6625
0.1,1,344.0864,318.1709,1.991689,0.2487183,336.7625
0.1,1,342.1991,324.3379,1.200418,0.359375,336.8625
0.1,1,340.6099,331.3755,0.2343906,0.3864746,336.9625
0.1,1,339.8602,337.7411,359.445,0.3677979,337.0625
0.1,1,340.1636,343.1258,359.0748,0.3483887,337.1625
0.1,1,341.7027,347.013,359.0387,0.3748779,337.2625
0.1,1,343.9405,349.6437,359.4824,0.3862915,337.3625
0.1,1,349.5852,351.9291,0.8992589,0.9654541,337.4625
0.1,1,356.4516,353.6254,1.770382,0.4396667,337.5625
0.1,1,359.2496,354.1277,1.349635,0.2350464,337.6625
0.1,1,1.430071,355.6243,0.6681594,0.2360535,337.7625
0.1,1,2.247372,358.3966,0.5400426,0.3115845,337.8625
0.1,1,3.045603,0.1461849,0.0002589975,-356.9478,337.9625
0.1,1,6.437236,0.759203,0.8873454,0.3494401,338.0625
0.1,1,8.714225,1.411831,1.478471,0.1938791,338.1625
0.1,1,8.060951,1.100382,0.7709491,-0.2163439,338.2625
0.1,1,4.621382,359.918,0.3549523,354.7026,338.3625
0.1,1,359.4643,358.6343,0.6176162,-0.3979797,338.4625
0.1,1,356.5535,358.2456,1.385556,-0.1993408,338.5625
0.1,1,353.6143,358.2206,1.518728,-0.1932678,338.6625
0.1,1,352.7109,357.7777,1.489069,-0.02111816,338.7625
0.1,1,353.8551,357.4719,2.156517,0.06396484,338.8625
0.1,1,355.1029,357.3423,2.407023,0.1737671,338.9625
0.1,1,358.8396,355.5293,2.084683,0.03762817,339.0625
0.1,1,1.122213,351.5881,2.969024,-0.5245361,339.1625
0.1,1,2.21316,347.8323,3.495478,-0.2838135,339.2625
0.1,1,2.121646,345.774,3.624329,-0.2923279,339.3625
0.1,1,2.023551,342.7678,3.609141,-0.4136353,339.4625
0.1,1,2.619813,339.1731,3.942228,-0.3648071,339.5625
0.1,1,2.665271,336.6953,4.244135,-0.2338867,339.6625
0.1,1,2.553108,335.078,4.55422,-0.1598206,339.7625
0.1,1,2.370926,333.7835,4.929949,-0.1540833,339.8625
0.1,1,1.850373,332.9143,4.82813,-0.04797363,339.9625
0.1,1,1.873984,332.3471,4.841729,0.01608276,340.0625
0.1,1,0.684276,332.7253,5.239949,0.1283569,340.1625
0.1,1,358.9135,333.8376,5.9023,-0.04782104,340.2625
0.1,1,357.2274,334.7197,5.87511,-0.06100464,340.3625
0.1,1,355.9405,336.563,5.273847,0.1933289,340.4625
0.1,1,357.3129,339.4505,4.052337,0.4251099,340.5625
0.1,1,359.5507,343.4387,2.759051,0.5626526,340.6625
0.1,1,0.9737044,348.2341,1.670597,0.4815979,340.7625
0.1,1,1.792908,352.4368,0.9161573,0.4133606,340.8625
0.1,1,2.680038,356.4976,0.5562268,0.3924255,340.9625
0.1,1,2.82189,0.03680388,0.0008511628,-356.7187,341.0625
0.1,1,1.88471,5.03473,359.2544,-0.07318115,341.1625
0.1,1,0.7129573,10.64193,359.1307,0.03878784,341.2625
0.1,1,0.5107267,14.46813,358.933,-0.002685547,341.3625
0.1,1,0.5832652,15.94749,358.5034,-0.09085083,341.4625
0.1,1,359.9262,15.97208,357.7538,149.5669,341.5625
0.1,1,359.5175,15.84584,357.4107,-0.0007629395,341.6625
0.1,1,359.5417,15.79162,357.3461,0.002258301,341.7625
0.1,1,359.8475,15.21548,357.3443,0.01443481,341.8625
0.1,1,359.7248,14.67097,357.329,-0.04986572,341.9625
0.1,1,359.3384,14.04811,357.5461,-0.01486206,342.0625
0.1,1,359.3066,13.42235,357.6904,0.01654053,342.1625
0.1,1,359.1772,12.81736,358.138,0.0189209,342.2625
0.1,1,358.7081,11.97498,358.7497,-0.0007629395,342.3625
0.1,1,358.1324,10.67062,359.0124,-0.02246094,342.4625
0.1,1,358.0482,9.45532,359.2499,0.06195068,342.5625
0.1,1,358.4454,8.35144,359.4883,0.05178833,342.6625
0.1,1,358.53,7.555267,359.8153,0.02542114,342.7625
0.1,1,358.7728,6.740011,0.01514694,0.05697632,342.8625
0.1,1,359.1707,5.619951,0.07351752,0.01626587,342.9625
0.1,1,359.4713,5.049246,0.1491518,0.09677124,343.0625
0.1,1,0.4542822,4.7993,0.4665474,-0.01742411,343.1625
0.1,1,1.126647,4.496718,0.5697108,-0.01501513,343.2625
0.1,1,1.308473,4.176701,0.5026906,-0.04686165,343.3625
0.1,1,1.414032,3.89868,0.4013415,0.01054859,343.4625
0.1,1,1.568727,3.817018,0.2442503,-0.001342773,343.5625
0.1,1,1.616535,3.928108,0.1889755,0.01316738,343.6625
0.1,1,1.595993,3.884843,0.1708589,-0.02635336,343.7625
0.1,1,1.63568,3.817534,0.1662901,-0.01080179,343.8625
0.1,1,1.684449,3.792229,0.07696481,0.0134697,343.9625
0.1,1,1.732358,3.879193,0.0820929,0.02329922,344.0625
0.1,1,1.656268,3.941483,0.05373187,-0.008793354,344.1625
0.1,1,1.495751,4.030248,359.9559,-0.003845215,344.2625
0.1,1,1.203754,4.102358,0.007409276,-0.01856947,344.3625
0.1,1,0.9935626,4.014227,359.8403,-0.034729,344.4625
0.1,1,0.6048936,3.899478,359.7902,0.003997803,344.5625
0.1,1,0.04799991,3.691885,359.7775,-0.04650879,344.6625
0.1,1,359.7891,3.430653,359.769,-0.02288818,344.7625
0.1,1,359.6731,3.224855,359.8805,0.02618408,344.8625
0.1,1,359.89,2.88559,0.1591415,0.02536011,344.9625
0.1,1,0.02354514,2.52302,0.3046571,-357.4444,345.0625
0.1,1,0.05362327,2.274575,0.5195082,-0.0247736,345.1625
0.1,1,0.1896015,2.118735,0.6539884,-0.002605677,345.2625
0.1,1,0.2521658,2.089986,0.683585,0.001890182,345.3625
0.1,1,0.7218502,2.029491,0.6718159,0.01327538,345.4625
0.1,1,0.7888565,2.004726,0.6378359,0.005353928,345.5625
0.1,1,0.8909109,2.015587,0.5740237,-0.007097483,345.6625
0.1,1,0.822487,1.99951,0.4889428,-0.009840727,345.7625
