Proband_ID,ConditionNr,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time
0.5,0,11.1944,355.1106,356.822,0.005828857,164.5311
0.5,0,11.11444,355.1034,356.8845,0.001800537,164.6311
0.5,0,11.16088,355.1828,356.8512,0.0345459,164.7311
0.5,0,11.21003,355.1132,356.9187,-0.02877808,164.8311
0.5,0,11.21389,355.0277,356.9962,0.004638672,164.9311
0.5,0,11.18223,355.1039,356.9714,-0.003753662,165.0311
0.5,0,11.21038,355.135,356.9123,0.00491333,165.1311
0.5,0,11.22957,355.1262,356.9007,0.003814697,165.2311
0.5,0,11.21247,355.1213,356.8965,-0.0006408691,165.3311
0.5,0,11.20029,355.1018,356.871,-0.01306152,165.4311
0.5,0,11.27852,355.2393,356.8042,0.007171631,165.5311
0.5,0,11.33326,355.1067,356.8705,-0.007965088,165.6311
0.5,0,11.19125,355.1171,356.9367,0.01168823,165.7311
0.5,0,11.17569,355.1433,356.9252,-0.003112793,165.8311
0.5,0,11.24904,355.1695,356.8951,0.01394653,165.9311
0.5,0,11.26788,355.1795,356.88,0.0003967285,166.0311
0.5,0,11.25649,355.1615,356.8913,0.007141113,166.1311
0.5,0,11.24274,355.1425,356.8648,-0.01080322,166.2311
0.5,0,11.31331,355.2727,356.8073,-0.003112793,166.3311
0.5,0,11.28495,355.1355,356.8549,-0.0151062,166.4311
0.5,0,11.13535,355.1394,356.902,-0.01364136,166.5311
0.5,0,11.00638,355.2034,356.8517,-0.005126953,166.6311
0.5,0,10.93591,355.3041,356.8012,0.003509521,166.7311
0.5,0,10.87984,355.3247,356.825,0.01165771,166.8311
0.5,0,10.7755,355.2918,356.8779,0.0001220703,166.9311
0.5,0,10.72357,355.3829,356.8368,0.02233887,167.0311
0.5,0,10.77161,355.3847,356.8241,-0.003509521,167.1311
0.5,0,10.78413,355.2967,356.8792,0.007019043,167.2311
0.5,0,10.74077,355.3136,356.8791,-0.002319336,167.3311
0.5,0,10.7574,355.3577,356.8118,-0.007415771,167.4311
0.5,0,10.88633,355.3847,356.7724,0.001525879,167.5311
0.5,0,10.95017,355.3565,356.7755,0.001403809,167.6311
0.5,0,11.03184,355.332,356.7116,-0.0255127,167.7311
0.5,0,11.26912,355.429,356.683,-0.01147461,167.8311
0.5,0,11.40173,355.2941,356.7385,0.001922607,167.9311
0.5,0,11.33493,355.2634,356.7917,0.01205444,168.0311
0.5,0,11.28767,355.3072,356.7657,0.006652832,168.1311
0.5,0,11.30856,355.331,356.72,0.002929688,168.2311
0.5,0,11.28058,355.3253,356.7122,0.005249023,168.3311
0.5,0,11.19864,355.2502,356.738,-0.01846313,168.4311
0.5,0,11.22243,355.3811,356.6938,-0.002410889,168.5311
0.5,0,11.19476,355.2148,356.7138,-0.007202148,168.6311
0.5,0,11.05817,355.2169,356.7184,0.01812744,168.7311
0.5,0,10.992,355.2629,356.6646,-0.00390625,168.8311
0.5,0,11.00535,355.2781,356.618,-0.004394531,168.9311
0.5,0,11.01548,355.284,356.6113,0.001708984,169.0311
0.5,0,11.01167,355.227,356.6452,-0.002380371,169.1311
0.5,0,11.09412,355.3449,356.6071,0.0002746582,169.2311
0.5,0,11.13847,355.1944,356.6521,-0.0138855,169.3311
0.5,0,11.02867,355.2036,356.6603,-0.008605957,169.4311
0.5,0,10.98305,355.2488,356.6448,0.006835938,169.5311
0.5,0,11.04077,355.2543,356.61,0.0003662109,169.6311
0.5,0,11.05573,355.2504,356.6282,0.001922607,169.7311
0.5,0,11.05093,355.2514,356.6875,-0.001678467,169.8311
0.5,0,11.13846,355.3327,356.6153,0.01281738,169.9311
0.5,0,11.23697,355.2856,356.6178,-0.003662109,170.0311
0.5,0,11.25301,355.2054,356.6742,-0.0005493164,170.1311
0.5,0,11.2233,355.3121,356.6136,0.004364014,170.2311
0.5,0,11.29195,355.3808,356.5597,0.005065918,170.3311
0.5,0,11.33493,355.3962,356.5484,0.002502441,170.4311
0.5,0,11.30932,355.3648,356.5799,0.009063721,170.5311
0.5,0,11.23931,355.3465,356.5766,-0.01748657,170.6311
0.5,0,11.24032,355.5238,356.5123,-0.002655029,170.7311
0.5,0,11.18715,355.3689,356.5704,-0.0009155273,170.8311
0.5,0,11.0004,355.3771,356.6397,0.01803589,170.9311
0.5,0,10.83488,355.4224,356.5985,0.000793457,171.0311
0.5,0,10.79367,355.4748,356.5605,0.000793457,171.1311
0.5,0,10.80216,355.4283,356.5886,0.004547119,171.2311
0.5,0,10.73783,355.4081,356.6528,0.005187988,171.3311
0.5,0,10.8401,355.4593,356.621,0.02166748,171.4311
0.5,0,10.99383,355.3631,356.6576,-0.005096436,171.5311
0.5,0,11.02568,355.273,356.717,-0.001403809,171.6311
0.5,0,11.02194,355.3223,356.6923,-0.007171631,171.7311
0.5,0,11.08704,355.3653,356.6418,-0.0008239746,171.8311
0.5,0,11.12862,355.3539,356.6205,0.002471924,171.9311
0.5,0,11.11832,355.3364,356.6558,0.004882813,172.0311
0.5,0,11.11323,355.3063,356.6109,0.00213623,172.1311
0.5,0,11.15957,355.3722,356.6003,-0.01727295,172.2311
0.5,0,11.13907,355.2322,356.6621,0.00668335,172.3311
0.5,0,11.0327,355.2868,356.6595,0.004943848,172.4311
0.5,0,11.05556,355.2976,356.6078,0.005310059,172.5311
0.5,0,11.11152,355.2991,356.5759,-0.003204346,172.6311
0.5,0,11.12854,355.2773,356.5833,-0.007720947,172.7311
0.5,0,11.14291,355.2612,356.5945,-0.02407837,172.8311
0.5,0,11.23226,355.3571,356.5461,0.005554199,172.9311
0.5,0,11.29714,355.2086,356.5753,-0.009765625,173.0311
0.5,0,11.19481,355.209,356.5902,0.007080078,173.1311
0.5,0,11.13372,355.258,356.574,-0.001800537,173.2311
0.5,0,11.16377,355.2692,356.5439,0.006500244,173.3311
0.5,0,11.17071,355.2469,356.5599,-0.0001220703,173.4311
0.5,0,11.16541,355.2227,356.586,0.0003967285,173.5311
0.5,0,11.20299,355.1745,356.559,-0.004272461,173.6311
0.5,0,11.27309,355.2903,356.5421,-0.004302979,173.7311
0.5,0,11.29867,355.1503,356.6002,0.007568359,173.8311
0.5,0,11.19877,355.1796,356.5831,0.005279541,173.9311
0.5,0,11.2045,355.1816,356.5382,-0.003326416,174.0311
0.5,0,11.30111,355.2299,356.5324,-0.004730225,174.1311
0.5,0,11.33604,355.2451,356.5347,-0.0006408691,174.2311
0.5,0,11.36411,355.2926,356.5489,-0.002075195,174.3311
0.5,0,11.52455,355.4135,356.459,0.04653931,174.4311
0.5,0,11.68582,355.347,356.482,0.01541138,174.5311
0.5,0,11.60683,355.2695,356.4976,0.008361816,174.6311
0.5,0,11.42379,355.3344,356.4262,-0.01495361,174.7311
0.5,0,11.359,355.4654,356.3911,-0.0001525879,174.8311
0.5,0,11.22389,355.4606,356.3565,-0.006896973,174.9311
0.5,0,11.02521,355.4239,356.4144,0.001647949,175.0311
0.5,0,10.8911,355.4357,356.3973,-0.004608154,175.1311
0.5,0,10.89364,355.5032,356.4399,3.051758E-05,175.2311
0.5,0,10.9112,355.3472,356.5717,0.00668335,175.3311
0.5,0,10.88317,355.3254,356.6782,0.01174927,175.4311
0.5,0,10.92983,355.3404,356.7067,0.02023315,175.5311
0.5,0,11.06428,355.3271,356.7018,0.003234863,175.6311
0.5,0,11.20387,355.3214,356.7639,0.0173645,175.7311
0.5,0,11.36466,355.2303,356.7784,-0.01968384,175.8311
0.5,0,11.62777,355.3452,356.7621,-0.02322388,175.9311
0.5,0,11.80375,355.2049,356.8048,-0.008544922,176.0311
0.5,0,11.80173,355.226,356.8102,0.007232666,176.1311
0.5,0,11.80664,355.2288,356.7491,-0.00479126,176.2311
0.5,0,11.79828,355.2435,356.6884,0.007873535,176.3311
0.5,0,11.75449,355.2436,356.6784,0.006958008,176.4311
0.5,0,11.6942,355.1624,356.6552,-0.007904053,176.5311
0.5,0,11.7087,355.2319,356.6699,-0.019104,176.6311
0.5,0,11.68531,355.0963,356.732,-0.008758545,176.7311
0.5,0,11.5389,355.128,356.7519,-0.001495361,176.8311
0.5,0,11.54841,355.1456,356.7429,-0.0006408691,176.9311
0.5,0,11.58805,355.1687,356.7274,0.004821777,177.0311
0.5,0,11.60785,355.1549,356.7618,0.003082275,177.1311
0.5,0,11.66405,355.181,356.7166,0.02209473,177.2311
0.5,0,11.73337,355.1777,356.7306,-0.004821777,177.3311
0.5,0,11.73992,355.0829,356.7713,0.002502441,177.4311
0.5,0,11.6371,355.1658,356.7426,-0.001983643,177.5311
0.5,0,11.68665,355.1614,356.7184,-0.004974365,177.6311
0.5,0,11.70803,355.1572,356.7398,-0.001373291,177.7311
0.5,0,11.69905,355.1617,356.7719,0.002532959,177.8311
0.5,0,11.72304,355.1578,356.7232,-0.01071167,177.9311
0.5,0,11.82069,355.2707,356.7227,-0.00479126,178.0311
0.5,0,11.84674,355.154,356.7881,0.01065063,178.1311
0.5,0,11.70533,355.2109,356.786,-0.002319336,178.2311
0.5,0,11.68797,355.2587,356.7457,0.0003051758,178.3311
0.5,0,11.70865,355.313,356.7179,0.003509521,178.4311
0.5,0,11.65754,355.3052,356.7469,0.001342773,178.5311
0.5,0,11.57729,355.2726,356.8024,0.002838135,178.6311
0.5,0,11.64671,355.3872,356.7742,0.003570557,178.7311
0.5,0,11.69275,355.2743,356.7996,-0.02468872,178.8311
0.5,0,11.58201,355.2689,356.8315,-0.001159668,178.9311
0.5,0,11.48849,355.3134,356.7911,-0.01077271,179.0311
0.5,0,11.55717,355.3597,356.7504,-0.002624512,179.1311
0.5,0,11.59088,355.3227,356.7553,-0.0004272461,179.2311
0.5,0,11.59587,355.2726,356.8266,0.000213623,179.3311
0.5,0,11.78763,355.4391,356.7694,-0.006774902,179.4311
0.5,0,11.98182,355.4086,356.7424,-0.01455688,179.5311
0.5,0,11.97006,355.321,356.7749,-0.004302979,179.6311
0.5,0,11.99034,355.2553,356.7673,0.0135498,179.7311
0.5,0,11.99884,355.3004,356.7414,-0.005523682,179.8311
0.5,0,11.99838,355.2379,356.7897,-0.009063721,179.9311
0.5,0,11.97345,355.2422,356.844,0.007995605,180.0311
0.5,0,12.0832,355.2666,356.787,0.003356934,180.1311
0.5,0,12.19416,355.3269,356.7734,-0.0001220703,180.2311
0.5,0,12.1885,355.1957,356.8198,-0.007537842,180.3311
0.5,0,12.03299,355.2147,356.8163,-0.001831055,180.4311
0.5,0,12.01292,355.2245,356.7674,-0.005859375,180.5311
0.5,0,12.02419,355.2082,356.718,-0.009857178,180.6311
0.5,0,11.98547,355.2174,356.7254,-0.003448486,180.7311
0.5,0,12.02885,355.1949,356.695,0.0138855,180.8311
0.5,0,12.14101,355.257,356.6965,-0.009521484,180.9311
0.5,0,12.16501,355.1205,356.7479,0.008636475,181.0311
0.5,0,12.04641,355.2045,356.7372,-0.0003967285,181.1311
0.5,0,12.07322,355.2028,356.705,-0.004364014,181.2311
0.5,0,12.11273,355.1894,356.7099,-0.006866455,181.3311
0.5,0,12.12442,355.1943,356.7235,0.0007629395,181.4311
0.5,0,12.13111,355.1504,356.7211,-0.02124023,181.5311
0.5,0,12.19545,355.2798,356.6873,-0.004394531,181.6311
0.5,0,12.27851,355.1223,356.7325,-0.003662109,181.7311
0.5,0,12.20852,355.1799,356.7377,0.01345825,181.8311
0.5,0,12.23898,355.2484,356.7072,0.01126099,181.9311
0.5,0,12.29099,355.2957,356.6867,0.005767822,182.0311
0.5,0,12.311,355.2963,356.7173,0.005523682,182.1311
0.5,0,12.26832,355.2552,356.8014,-0.003753662,182.2311
0.5,0,12.31179,355.353,356.7664,0.03442383,182.3311
0.5,0,12.36323,355.286,356.7547,-0.005371094,182.4311
0.5,0,12.30882,355.2542,356.8123,0.0001525879,182.5311
0.5,0,12.26414,355.2854,356.8068,-0.01159668,182.6311
0.5,0,12.28949,355.3694,356.7542,-0.007965088,182.7311
0.5,0,12.23511,355.3812,356.7128,-0.008239746,182.8311
0.5,0,12.12696,355.3776,356.7549,0.0004272461,182.9311
0.5,0,12.19536,355.4112,356.7452,0.001342773,183.0311
0.5,0,12.28334,355.3026,356.7828,0.005737305,183.1311
0.5,0,12.25921,355.2464,356.8134,0.003479004,183.2311
0.5,0,12.23187,355.2773,356.8083,0.003356934,183.3311
0.5,0,12.31581,355.2953,356.7912,-0.004425049,183.4311
0.5,0,12.3953,355.2195,356.7894,-0.0006713867,183.5311
0.5,0,12.4474,355.1684,356.8345,-0.02069092,183.6311
0.5,0,12.60503,355.2746,356.7983,0.01898193,183.7311
0.5,0,12.70238,355.158,356.8199,-0.0009460449,183.8311
0.5,0,12.66904,355.0765,356.8523,-0.009094238,183.9311
0.5,0,12.65578,355.1264,356.8332,-0.01168823,184.0311
0.5,0,12.6876,355.1409,356.8482,-0.007873535,184.1311
0.5,0,12.65717,355.144,356.8554,0.01443481,184.2311
0.5,0,12.62571,355.1284,356.8456,-0.006256104,184.3311
0.5,0,12.69043,355.2708,356.8273,-0.004852295,184.4311
0.5,0,12.71811,355.1375,356.8485,-0.005645752,184.5311
0.5,0,12.6244,355.1864,356.9099,0.02246094,184.6311
0.5,0,12.62635,355.2198,356.8949,-0.003509521,184.7311
0.5,0,12.61312,355.2125,356.8829,0.0002441406,184.8311
0.5,0,12.57088,355.1962,356.9403,-0.007965088,184.9311
0.5,0,12.59774,355.2551,356.9277,0.04882813,185.0311
0.5,0,12.66772,355.1167,356.9671,-0.03121948,185.1311
0.5,0,12.5936,355.0966,357.0192,0.01589966,185.2311
0.5,0,12.47439,355.1255,356.9939,-0.0118103,185.3311
0.5,0,12.46832,355.1294,356.9442,-0.002410889,185.4311
0.5,0,12.52522,355.1572,356.8676,-0.007751465,185.5311
0.5,0,12.50589,355.149,356.858,-0.004547119,185.6311
0.5,0,12.52652,355.2737,356.7694,-0.001708984,185.7311
0.5,0,12.52574,355.1775,356.7564,-0.003387451,185.8311
0.5,0,12.40407,355.1495,356.7798,0.001495361,185.9311
0.5,0,12.31869,355.214,356.7589,-0.00289917,186.0311
0.5,0,12.35405,355.2783,356.7222,0.004669189,186.1311
0.5,0,12.37661,355.2599,356.7311,0.01083374,186.2311
0.5,0,12.35409,355.2209,356.7643,-0.004699707,186.3311
0.5,0,12.57261,355.3788,356.7025,0.002410889,186.4311
0.5,0,12.59002,355.2747,356.7193,-0.00680542,186.5311
0.5,0,12.49395,355.2554,356.7632,0.0144043,186.6311
0.5,0,12.52943,355.3046,356.7361,0.002960205,186.7311
0.5,0,12.52505,355.324,356.7131,-0.003295898,186.8311
0.5,0,12.45214,355.2992,356.7254,-0.003540039,186.9311
0.5,0,12.49839,355.2899,356.7223,-0.01501465,187.0311
0.5,0,12.64061,355.3515,356.7473,-0.02523804,187.1311
0.5,0,12.69011,355.1747,356.8497,-0.002441406,187.2311
0.5,0,12.64146,355.1654,356.9057,0.01852417,187.3311
0.5,0,12.65998,355.162,356.8858,-0.0006713867,187.4311
0.5,0,12.72484,355.1715,356.8446,0.001037598,187.5311
0.5,0,12.74238,355.1524,356.8611,0.00680542,187.6311
0.5,0,12.75215,355.0936,356.8094,0.004669189,187.7311
0.5,0,12.86857,355.1945,356.7835,0.006256104,187.8311
0.5,0,12.91203,355.0033,356.7984,-0.02822876,187.9311
0.5,0,12.77738,355.0915,356.7899,0.01208496,188.0311
0.5,0,12.75465,355.1161,356.7536,0.005371094,188.1311
0.5,0,12.74358,355.0784,356.741,-0.002166748,188.2311
0.5,0,12.71263,355.0746,356.7776,0.01074219,188.3311
0.5,0,12.71881,355.0758,356.7637,0.01681519,188.4311
0.5,0,12.82639,355.1279,356.7953,0.007568359,188.5311
0.5,0,12.8864,354.9623,356.8336,0.007263184,188.6311
0.5,0,12.7918,355.0346,356.8182,0.003326416,188.7311
0.5,0,12.81183,355.0386,356.7949,-0.007202148,188.8311
0.5,0,12.8458,355.0355,356.8055,-0.0005187988,188.9311
0.5,0,12.80943,355.0126,356.8549,-0.005065918,189.0311
0.5,0,12.8107,355.0537,356.8044,0.003814697,189.1311
0.5,0,12.84263,355.0403,356.8718,-0.00680542,189.2311
0.5,0,12.8326,354.9422,356.9411,0.007202148,189.3311
0.5,0,12.72769,355.0695,356.9097,0.002593994,189.4311
0.5,0,12.73063,355.1089,356.8502,0.00592041,189.5311
0.5,0,12.72862,355.1438,356.8298,0.006469727,189.6311
0.5,0,12.66139,355.1454,356.8631,-0.005065918,189.7311
0.5,0,12.6566,355.2054,356.8169,0.01138306,189.8311
0.5,0,12.68634,355.1782,356.7961,-0.01113892,189.9311
0.5,0,12.56129,355.1772,356.7767,-0.005523682,190.0311
0.5,0,12.46514,355.2827,356.7336,-0.005432129,190.1311
0.5,0,12.45636,355.3358,356.668,0.0004272461,190.2311
0.5,0,12.45499,355.3554,356.6324,0.003326416,190.3311
0.5,0,12.47532,355.3316,356.6746,-0.01370239,190.4311
0.5,0,12.56383,355.4043,356.6633,-0.005004883,190.5311
0.5,0,12.66901,355.2611,356.7348,-0.01712036,190.6311
0.5,0,12.67078,355.2058,356.8024,-0.0006103516,190.7311
0.5,0,12.65421,355.2585,356.8163,-0.001647949,190.8311
0.5,0,12.79485,355.2728,356.7991,-0.002410889,190.9311
0.5,0,12.89433,355.2162,356.8154,-0.00668335,191.0311
0.5,0,12.93591,355.118,356.8434,-0.01403809,191.1311
0.5,0,13.05335,355.1812,356.8241,-0.004974365,191.2311
0.5,0,12.99828,355.0598,356.8841,0.005249023,191.3311
0.5,0,12.79988,355.0716,356.8725,-0.01251221,191.4311
0.5,0,12.73029,355.1572,356.8214,0.0008239746,191.5311
0.5,0,12.68401,355.2832,356.781,0.02401733,191.6311
0.5,0,12.61781,355.2892,356.8416,-0.00213623,191.7311
0.5,0,12.61329,355.3174,356.8422,0.0300293,191.8311
0.5,0,12.67076,355.3457,356.8965,-0.001525879,191.9311
0.5,0,12.63823,355.259,356.9702,-0.004150391,192.0311
0.5,0,12.54108,355.3034,356.9839,0.002685547,192.1311
0.5,0,12.58244,355.3152,356.9636,0.005126953,192.2311
0.5,0,12.60124,355.3181,356.9564,-0.001464844,192.3311
0.5,0,12.6051,355.2437,356.954,-0.01763916,192.4311
0.5,0,12.68135,355.3618,356.9242,-0.002868652,192.5311
0.5,0,12.68373,355.1723,356.9362,-0.02365112,192.6311
0.5,0,12.53472,355.2519,356.9132,0.007659912,192.7311
0.5,0,12.53041,355.2787,356.8724,-0.004577637,192.8311
0.5,0,12.53328,355.2709,356.8587,0.002868652,192.9311
0.5,0,12.51194,355.2553,356.8815,0.001464844,193.0311
0.5,0,12.50334,355.2373,356.8456,0.009552002,193.1311
0.5,0,12.5697,355.2614,356.879,-0.02584839,193.2311
0.5,0,12.53359,355.1125,357.0364,0.007843018,193.3311
0.5,0,12.42754,354.9641,357.1703,0.01333618,193.4311
0.5,0,12.55105,354.9873,357.154,0.005706787,193.5311
0.5,0,12.61977,355.0241,357.1038,-0.002746582,193.6311
0.5,0,12.78492,355.1497,357.1627,0.001800537,193.7311
0.5,0,12.74488,355.1363,357.192,0.03500366,193.8311
0.5,0,12.84502,354.9901,357.2948,-0.03320313,193.9311
0.5,0,13.11405,354.9121,357.2646,-0.000579834,194.0311
0.5,0,13.34549,355.1096,357.172,-0.008880615,194.1311
0.5,0,13.87715,355.1868,357.1656,-0.0006713867,194.2311
0.5,0,13.99291,355.1463,357.1397,-0.001800537,194.3311
0.5,0,13.92296,355.1395,357.0303,-0.0078125,194.4311
0.5,0,13.83386,355.2112,356.9774,-0.03009033,194.5311
0.5,0,13.87855,355.099,356.9896,-0.01116943,194.6311
0.5,0,13.72528,355.136,356.9687,-0.01452637,194.7311
0.5,0,13.59394,355.1888,356.8988,0.00100708,194.8311
0.5,0,13.49383,355.1655,356.8912,0.005523682,194.9311
0.5,0,13.37775,355.1623,356.8511,0.01873779,195.0311
