
0.3,1,0.4557495,0.4891968,0.5557861,0.5552979,0.3657837,0.4211426,0.4897461,0.4890747,0.3110962,0.4575195,0.4458618,0.5175781,0.5891113,0.4564819,0.467041,0.4436035,0.4327393,0.4672852,0.4447021,0.4786377
0.3,2,0.3446045,0.6108398,0.3217773,0.3668213,0.6665039,0.477417,0.3897705,0.3668213,0.5003662,0.3337402,0.4667969,0.512085,0.3551025,0.3997803,0.366333,0.4658203,0.4780273,0.4545898,0.432373,0.4332275,0.4432373,0.4445801,0.3443604
0.3,3,0.4672852,0.4106445,0.4580078,0.4887695,0.5656738,0.5002441,0.6335449,0.6108398,0.4299316,0.5119629,0.5458984,0.4020996,0.545166,0.4777832,0.3891602,0.5097656,0.4782715,0.4345703,0.6989746,0.3886719,999
0.3,4,0.5905762,0.5234375,0.3442383,0.4333496,0.4221191,0.4667969,0.3779297,0.4436035,0.4890137,0.5788574,0.4228516,0.4091797,0.3886719,0.6882324,0.5336914,0.6333008,0.6774902,0.4772949,0.6999512,0.5332031,0.5541992,0.4445801,0.5788574
