Proband_ID,ConditionNr,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time
99,1,355.2437,348.8661,358.6784,-0.002868652,244.065
99,1,355.2539,348.8577,358.6781,0.000793457,244.1651
99,1,355.2487,348.8587,358.6718,0.004211426,244.265
99,1,355.2545,348.8493,358.6797,0.007873535,244.3651
99,1,355.2447,348.8472,358.6693,0.001342773,244.465
99,1,355.2481,348.8532,358.6613,-0.003601074,244.565
99,1,355.252,348.8557,358.667,-0.0005493164,244.6651
99,1,355.2483,348.8558,358.6637,0.0007324219,244.765
99,1,355.2497,348.852,358.6718,0.002441406,244.8651
99,1,355.2393,348.8497,358.6713,-0.0001220703,244.965
99,1,355.2494,348.8456,358.6707,-0.005981445,245.065
99,1,355.2416,348.8461,358.6742,-0.003845215,245.1651
99,1,355.2476,348.8536,358.6655,-0.005126953,245.265
99,1,355.2683,348.8565,358.676,0.0112915,245.3651
99,1,355.2571,348.8458,358.666,-0.004821777,245.465
99,1,355.2643,348.851,358.662,-0.001525879,245.565
99,1,355.2577,348.8513,358.6637,0.004760742,245.6651
99,1,355.2639,348.8461,358.654,-0.0003051758,245.765
99,1,355.2719,348.8455,358.6605,0.00390625,245.8651
99,1,355.2699,348.8391,358.6509,-0.006469727,245.965
99,1,355.2723,348.8466,358.655,-0.00213623,246.065
99,1,355.2747,348.8469,358.6508,-0.00402832,246.1651
99,1,355.2757,348.8439,358.6552,-6.103516E-05,246.265
99,1,355.2689,348.8442,358.653,-0.0001220703,246.3651
99,1,355.2658,348.8372,358.6497,-0.006408691,246.465
99,1,355.2641,348.8424,358.6493,-0.002502441,246.565
99,1,355.2598,348.8444,358.6508,0.005310059,246.6651
99,1,355.2603,348.8439,358.6469,-0.00793457,246.765
99,1,355.2501,348.8494,358.6612,0.00390625,246.8651
99,1,355.243,348.8459,358.6566,-0.002685547,246.965
99,1,355.2413,348.8441,358.6637,-0.001220703,247.065
99,1,355.2391,348.8513,358.6635,0.002075195,247.1651
99,1,355.2343,348.8493,358.6667,-0.003845215,247.265
99,1,355.2205,348.8474,358.6628,-0.002868652,247.3651
99,1,355.2275,348.8558,358.6711,0.002929688,247.465
99,1,355.222,348.8606,358.669,-0.0006103516,247.565
99,1,355.2169,348.8527,358.6741,-0.0009765625,247.6651
99,1,355.215,348.8606,358.6786,0.002990723,247.765
99,1,355.2119,348.8618,358.679,-0.0004882813,247.8651
99,1,355.2013,348.8584,358.689,-0.006469727,247.965
99,1,355.1989,348.8596,358.6856,-0.005981445,248.065
99,1,355.2165,348.8567,358.6861,-0.003051758,248.1651
99,1,355.1851,348.8608,358.691,-0.006286621,248.265
99,1,355.1963,348.8625,358.6871,-0.003112793,248.3651
99,1,355.2001,348.8607,358.6837,-0.009643555,248.465
99,1,355.1969,348.8609,358.6865,0.00177002,248.565
99,1,355.2079,348.8684,358.6899,-0.002929688,248.6651
99,1,355.2083,348.8702,358.6906,-0.001525879,248.765
99,1,355.2196,348.8689,358.691,-0.002075195,248.8651
99,1,355.2008,348.869,358.6931,-0.006713867,248.965
99,1,355.2179,348.8626,358.6822,0.0001220703,249.065
99,1,355.2067,348.8652,358.6897,-0.001220703,249.1651
99,1,355.203,348.8694,358.6849,-0.004272461,249.265
99,1,355.2041,348.8676,358.679,-0.004943848,249.3651
99,1,355.1923,348.8641,358.6741,0.002563477,249.465
99,1,355.1886,348.8676,358.674,-0.004821777,249.565
99,1,355.1771,348.8696,358.6761,-0.002441406,249.6651
99,1,355.1683,348.8714,358.6698,0,249.765
99,1,355.1792,348.8665,358.6837,0.003540039,249.8651
99,1,355.1785,348.8643,358.668,-0.008666992,249.965
99,1,355.1924,348.861,358.6687,-0.003479004,250.065
99,1,355.1811,348.8568,358.6746,0,250.1651
99,1,355.1903,348.8582,358.6715,6.103516E-05,250.265
99,1,355.1771,348.8477,358.6723,-0.01177979,250.3651
99,1,355.168,348.8585,358.6761,-0.005859375,250.465
99,1,355.1869,348.8563,358.6707,-0.005737305,250.565
99,1,355.1987,348.8607,358.6671,0.003723145,250.6651
99,1,355.2003,348.8522,358.6644,-0.002807617,250.765
99,1,355.2025,348.8517,358.6674,0.001831055,250.8651
99,1,355.1897,348.8558,358.6659,-0.003662109,250.965
99,1,355.1824,348.8526,358.6702,-0.002197266,251.065
99,1,355.1776,348.8542,358.6586,-0.002197266,251.1651
99,1,355.1804,348.8542,358.6708,-6.103516E-05,251.265
99,1,355.1668,348.8497,358.6671,-0.00592041,251.3651
99,1,355.1723,348.8586,358.6762,-0.001037598,251.465
99,1,355.1783,348.8596,358.6745,-0.003173828,251.565
99,1,355.1788,348.8603,358.6749,-0.003662109,251.6651
99,1,355.181,348.8636,358.674,0.001342773,251.765
99,1,355.1806,348.8576,358.6639,0,251.8651
99,1,355.1806,348.8576,358.6639,0,251.965
99,1,355.1806,348.8576,358.6639,0,252.065
99,1,355.1806,348.8576,358.6639,0,252.1651
99,1,355.1806,348.8576,358.6639,0,252.265
99,1,355.1806,348.8576,358.6639,0,252.3651
99,1,355.1806,348.8576,358.6639,0,252.465
99,1,355.1806,348.8576,358.6639,0,252.565
99,1,355.1806,348.8576,358.6639,0,252.6651
99,1,355.1806,348.8576,358.6639,0,252.765
99,1,355.1806,348.8576,358.6639,0,252.8651
99,1,355.1806,348.8576,358.6639,0,252.965
99,1,355.1806,348.8576,358.6639,0,253.065
99,1,355.1806,348.8576,358.6639,0,253.1651
99,1,355.1806,348.8576,358.6639,0,253.265
99,1,355.1806,348.8576,358.6639,0,253.3651
99,1,355.1806,348.8576,358.6639,0,253.465
99,1,355.1806,348.8576,358.6639,0,253.565
99,1,355.1806,348.8576,358.6639,0,253.6651
99,1,355.1806,348.8576,358.6639,0,253.765
99,1,355.1806,348.8576,358.6639,0,253.8651
99,1,355.1806,348.8576,358.6639,0,253.965
99,1,355.1806,348.8576,358.6639,0,254.065
99,1,355.1806,348.8576,358.6639,0,254.1651
99,1,355.1806,348.8576,358.6639,0,254.265
99,1,355.1806,348.8576,358.6639,0,254.3651
99,1,355.1806,348.8576,358.6639,0,254.465
99,1,355.1806,348.8576,358.6639,0,254.565
99,1,355.1806,348.8576,358.6639,0,254.6651
99,1,355.1806,348.8576,358.6639,0,254.765
99,1,355.1806,348.8576,358.6639,0,254.8651
99,1,355.1806,348.8576,358.6639,0,254.965
99,1,355.1806,348.8576,358.6639,0,255.065
99,1,355.1806,348.8576,358.6639,0,255.1651
99,1,355.1806,348.8576,358.6639,0,255.265
99,1,355.1806,348.8576,358.6639,0,255.3651
99,1,355.1806,348.8576,358.6639,0,255.465
99,1,355.1806,348.8576,358.6639,0,255.565
